8,13,7.89,2015-11-13 23:06,2015-11-13 23:30,8.31,45460
8,14,3.88,2015-11-13 23:39,2015-11-13 23:39,0.00,8500
8,15,2.93,2015-11-14 05:53,2015-11-14 06:07,5.33,30060
8,16,7.39,2015-11-14 07:50,2015-11-14 08:30,9.70,59540
8,17,9.83,2015-11-14 09:17,2015-11-14 09:37,3.51,27860
8,18,14.97,2015-11-14 10:29,2015-11-14 11:55,21.35,134340
8,19,7.17,2015-11-14 13:11,2015-11-14 14:26,8.54,84620
8,20,1.02,2015-11-14 14:53,2015-11-14 15:30,6.69,50300
8,21,1.62,2015-11-14 15:42,2015-11-14 16:38,11.46,76260
8,22,9.22,2015-11-14 17:27,2015-11-14 19:10,55.90,270740
8,0,25.50,2015-11-14 00:25,2015-11-14 00:25,,
9,1,22.56,2015-11-14 10:10,2015-11-14 11:06,9.70,70540
9,2,4.51,2015-11-14 11:30,2015-11-14 11:54,5.99,38420
9,3,3.43,2015-11-14 12:23,2015-11-14 12:51,3.20,33580
9,4,4.14,2015-11-14 13:50,2015-11-14 14:12,3.11,28740
9,5,2.37,2015-11-14 14:32,2015-11-14 15:24,14.46,88580
9,6,12.82,2015-11-14 16:18,2015-11-14 17:05,8.33,60860
9,7,3.68,2015-11-14 19:08,2015-11-14 19:31,5.18,36660
9,8,1.62,2015-11-14 20:48,2015-11-14 21:09,5.26,33580
9,9,2.42,2015-11-14 21:24,2015-11-14 21:42,4.92,29180
9,0,22.90,2015-11-14 00:08,2015-11-14 00:08,,
10,1,6.52,2015-11-15 09:32,2015-11-15 09:55,4.02,31380
10,2,2.15,2015-11-15 10:06,2015-11-15 10:16,2.92,19500
10,3,1.71,2015-11-15 10:24,2015-11-15 11:02,9.28,58660
10,4,1.11,2015-11-15 11:13,2015-11-15 12:25,13.83,96500
10,5,4.45,2015-11-15 14:26,2015-11-15 15:04,5.26,43260
10,6,5.85,2015-11-15 15:38,2015-11-15 16:00,3.21,28740
10,7,3.10,2015-11-15 16:26,2015-11-15 17:13,6.67,56460
10,8,3.35,2015-11-15 18:27,2015-11-15 18:39,4.16,25220
10,9,8.10,2015-11-15 19:09,2015-11-15 19:33,3.91,30940
10,10,3.43,2015-11-15 20:14,2015-11-15 20:37,7.12,38860
10,0,17.60,2015-11-15 00:07,2015-11-15 00:07,,
11,1,9.76,2015-11-13 08:53,2015-11-13 09:16,7.20,41060
11,2,3.42,2015-11-13 09:53,2015-11-13 10:48,5.12,58220
11,3,4.86,2015-11-13 11:11,2015-11-13 11:22,2.88,19940
11,4,8.10,2015-11-13 11:43,2015-11-13 11:49,1.62,12900
11,5,1.70,2015-11-13 11:54,2015-11-13 12:16,5.82,30060
11,6,0.09,2015-11-13 12:46,2015-11-13 13:03,2.06,18620
11,7,0.03,2015-11-13 13:38,2015-11-13 14:19,5.23,41940
11,8,3.08,2015-11-13 15:25,2015-11-13 15:39,3.81,25220
11,9,3.69,2015-11-13 15:58,2015-11-13 16:18,3.48,28300
11,10,5.20,2015-11-13 18:42,2015-11-13 19:06,4.58,34900
11,11,15.28,2015-11-13 21:09,2015-11-13 21:26,5.83,33140
11,12,4.55,2015-11-13 22:01,2015-11-13 22:35,12.69,66580
11,13,15.24,2015-11-14 08:35,2015-11-14 08:45,3.25,20380
11,14,2.92,2015-11-14 09:02,2015-11-14 09:05,0.67,8500
11,15,4.19,2015-11-14 09:22,2015-11-14 09:37,3.60,24340
11,16,7.89,2015-11-14 10:29,2015-11-14 10:53,4.96,35780
11,17,7.22,2015-11-14 11:48,2015-11-14 13:54,7.62,48540
11,18,0.21,2015-11-14 14:09,2015-11-14 14:38,3.46,30060
11,19,0.03,2015-11-14 16:19,2015-11-14 18:48,12.07,144460
11,20,2.33,2015-11-14 19:26,2015-11-14 21:12,9.74,109260
11,21,1.08,2015-11-14 21:17,2015-11-14 21:35,4.04,27860
11,22,1.72,2015-11-14 21:46,2015-11-14 21:52,1.21,12020
11,23,7.69,2015-11-14 22:53,2015-11-14 23:02,5.23,28740
11,24,2.08,2015-11-14 23:07,2015-11-14 23:18,3.83,23460
11,25,0.00,2015-11-14 23:18,2015-11-14 23:18,0.00,8500
11,0,5.50,2015-11-14 08:05,2015-11-14 08:05,,
12,1,10.66,2015-11-15 09:16,2015-11-15 09:48,10.87,59100
12,2,10.14,2015-11-15 12:26,2015-11-15 13:07,11.79,67900
12,3,7.75,2015-11-15 14:35,2015-11-15 15:06,6.53,45460
12,4,2.62,2015-11-15 15:15,2015-11-15 15:24,1.98,13340
