00-0848,43,2015-10-22 19:45,2015-10-23 21:00,3026,44.16,13.80
00-0851,44,2015-10-22 06:34,2015-10-23 04:26,3709,59.52,17.68
00-0854,45,2015-10-22 08:42,2015-10-23 06:44,2529,36.67,16.94
00-0857,46,2015-10-22 03:46,2015-10-23 04:01,2223,37.07,9.07
00-0859,47,2015-10-22 08:29,2015-10-24 01:45,2577,41.15,19.67
00-0865,48,2015-10-22 10:15,2015-10-23 09:02,1532,19.53,6.51
00-0107,1,2015-12-20 00:02,2015-12-22 08:15,3638,48.89,9.81
00-0109,2,2015-12-21 00:10,2015-12-21 20:27,3258,48.63,35.91
00-0605,3,2015-12-21 01:07,2015-12-21 23:39,4127,57.65,26.92
00-0607,4,2015-12-19 20:08,2015-12-21 21:48,3242,49.68,11.81
00-0623,5,2015-12-20 00:37,2015-12-22 00:56,4023,55.87,12.25
00-0709,6,2015-12-20 22:17,2015-12-21 23:07,4392,64.61,25.77
00-0717,7,2015-12-19 21:33,2015-12-21 21:25,3645,53.17,9.47
00-0730,8,2015-12-20 22:23,2015-12-22 00:18,3379,47.00,21.35
00-0731,9,2015-12-21 00:27,2015-12-21 21:26,4307,61.73,35.03
00-0740,10,2015-12-20 21:20,2015-12-22 00:39,3041,47.48,20.26
00-0741,11,2015-12-20 23:41,2015-12-22 00:05,3415,51.80,24.25
00-0748,12,2015-12-21 15:25,2015-12-22 07:23,6109,92.23,4.49
00-0749,13,2015-12-20 02:05,2015-12-21 20:39,4852,67.93,23.45
00-0753,14,2015-12-19 22:41,2015-12-21 21:52,4148,58.73,12.19
00-0761,15,2015-12-20 20:44,2015-12-21 20:24,3693,52.52,23.03
00-0764,16,2015-12-19 22:48,2015-12-21 22:37,2845,44.49,12.09
00-0768,17,2015-12-21 02:01,2015-12-22 05:08,4065,68.76,22.93
00-0771,18,2015-12-20 20:06,2015-12-22 07:50,3662,51.05,18.56
00-0774,19,2015-12-20 21:25,2015-12-21 23:37,3112,42.87,18.51
00-0779,20,2015-12-20 23:57,2015-12-21 22:45,4333,59.30,27.78
00-0781,21,2015-12-20 00:46,2015-12-21 21:33,3851,57.42,13.99
00-0787,22,2015-12-20 00:31,2015-12-22 03:06,4262,57.81,15.65
00-0788,23,2015-12-20 22:39,2015-12-21 22:13,5286,67.48,31.12
00-0790,24,2015-12-20 21:46,2015-12-21 23:13,3613,47.40,18.07
00-0806,25,2015-12-20 20:37,2015-12-21 18:43,3195,50.51,14.78
00-0811,26,2015-12-19 00:04,2015-12-22 00:03,3968,63.70,19.01
00-0813,27,2015-12-19 21:24,2015-12-21 22:07,4093,62.45,12.49
00-0815,28,2015-12-20 22:11,2015-12-22 00:08,2387,38.75,14.90
00-0819,29,2015-12-20 23:54,2015-12-21 22:37,3994,57.73,27.29
00-0823,30,2015-12-20 22:04,2015-12-22 02:30,4378,68.51,23.80
00-0827,31,2015-12-20 00:06,2015-12-21 22:49,2673,43.87,10.74
00-0829,32,2015-12-20 22:27,2015-12-22 09:48,3994,59.19,21.36
00-0834,33,2015-12-20 00:24,2015-12-21 23:11,3883,53.23,15.64
00-0839,34,2015-12-21 00:16,2015-12-21 21:34,3892,58.19,24.88
00-0845,35,2015-12-21 00:19,2015-12-21 23:30,3444,53.84,22.21
00-0847,36,2015-12-21 00:17,2015-12-21 22:38,2707,43.09,15.59
00-0848,37,2015-12-20 22:42,2015-12-22 08:41,3988,60.97,15.55
00-0849,38,2015-12-20 21:11,2015-12-21 21:36,3702,58.34,29.42
00-0851,39,2015-12-20 22:31,2015-12-21 23:05,3543,52.64,29.58
00-0854,40,2015-12-19 22:45,2015-12-22 05:47,3508,56.58,9.30
00-0855,41,2015-12-20 22:47,2015-12-21 19:59,5177,77.11,32.15
00-0857,42,2015-12-20 03:53,2015-12-22 04:29,3694,56.17,15.40
00-0859,43,2015-12-20 22:55,2015-12-22 00:15,3148,49.69,22.83
00-0865,44,2015-12-20 09:08,2015-12-21 22:21,3886,51.51,18.18
00-0868,45,2015-12-20 23:08,2015-12-21 23:58,4057,63.04,22.95
00-0874,46,2015-12-20 22:36,2015-12-21 22:42,4140,56.03,25.93
00-0106,1,2015-12-27 22:07,2015-12-28 21:48,3359,50.12,19.00
00-0109,2,2015-12-27 06:28,2015-12-28 23:04,3314,51.46,15.19
00-0605,3,2015-12-28 00:16,2015-12-29 00:31,3716,52.92,22.34
00-0607,4,2015-12-27 22:13,2015-12-28 21:41,4561,62.16,25.71
00-0613,5,2015-12-26 00:18,2015-12-29 00:27,3072,46.19,9.56
00-0631,6,2015-12-28 00:00,2015-12-28 23:14,3887,52.59,29.91
00-0632,7,2015-12-27 21:52,2015-12-28 23:21,2964,44.68,18.31
00-0634,8,2015-12-28 00:22,2015-12-28 23:29,4047,57.43,24.73
00-0709,9,2015-12-27 22:51,2015-12-28 22:38,3397,46.69,27.19
00-0717,10,2015-12-28 00:19,2015-12-28 21:01,4958,56.08,31.40
00-0730,11,2015-12-27 22:54,2015-12-28 23:11,3911,51.92,24.37
00-0731,12,2015-12-27 00:22,1899-12-30 07:25,3610,51.75,-999
00-0742,13,2015-12-27 21:18,2015-12-28 23:30,3809,46.27,22.39
00-0749,14,2015-12-27 23:58,2015-12-29 01:07,3393,56.21,23.72
00-0753,15,2015-12-27 22:04,2015-12-29 00:11,4172,50.53,27.31
00-0761,16,2015-12-26 20:16,2015-12-28 20:36,3478,53.94,13.97
00-0764,17,2015-12-26 22:48,2015-12-28 22:45,3264,46.88,15.92
00-0768,18,2015-12-28 07:42,2015-12-28 20:43,4366,60.88,47.63
00-0779,19,2015-12-27 22:29,2015-12-29 00:21,3693,46.00,20.04
00-0781,20,2015-12-27 21:33,2015-12-28 21:12,4497,61.90,24.74
00-0787,21,2015-12-28 09:25,2015-12-29 03:32,4488,60.47,48.85
00-0788,22,2015-12-27 23:39,2015-12-29 00:29,3126,45.79,19.87
00-0805,23,2015-12-26 23:46,2015-12-29 00:37,3222,51.81,20.13
00-0806,24,2015-12-27 23:12,2015-12-28 21:06,4219,53.93,28.92
00-0813,25,2015-12-27 23:50,2015-12-28 22:20,4001,55.79,27.78
00-0817,26,2015-12-28 00:42,2015-12-28 21:29,4793,70.56,34.96
00-0818,27,2015-12-28 06:14,2015-12-29 01:09,3516,56.28,41.32
00-0819,28,2015-12-28 06:15,2015-12-28 23:01,3691,56.01,39.66
00-0824,29,2015-12-27 21:33,2015-12-28 22:18,3988,60.69,26.67
00-0825,30,2015-12-28 00:04,2015-12-28 20:37,3419,45.37,24.17
00-0826,31,2015-12-27 00:16,2015-12-28 23:16,3268,51.96,26.49
00-0829,32,2015-12-27 23:07,2015-12-28 22:59,3932,58.38,22.70
00-0838,33,2015-12-28 00:44,2015-12-28 22:12,4160,64.61,38.35
00-0839,34,2015-12-27 20:14,2015-12-29 00:35,3486,59.70,25.10
00-0847,35,2015-12-28 00:18,2015-12-28 23:45,3491,54.37,25.37
00-0848,36,2015-12-27 17:44,2015-12-28 22:05,3274,49.86,16.87
00-0851,37,2015-12-27 21:13,2015-12-28 22:59,4266,65.91,34.61
00-0852,38,2015-12-27 21:02,2015-12-28 22:10,4766,58.25,27.98
00-0854,39,2015-12-27 22:02,2015-12-28 23:01,4183,60.15,25.35
00-0855,40,2015-12-27 23:13,2015-12-28 23:41,2993,40.66,21.93
00-0855,41,2015-12-27 23:13,2015-12-28 23:41,2993,40.66,21.93
00-0856,42,2015-12-28 06:23,2015-12-28 21:17,4425,60.36,52.01
00-0857,43,2015-12-27 20:28,2015-12-28 22:30,4084,54.58,27.66
00-0865,44,2015-12-28 00:23,2015-12-28 22:49,3938,51.63,24.81
00-0868,45,2015-12-27 22:00,2015-12-28 23:27,3412,45.65,19.78
00-0106,1,2015-12-25 00:24,2015-12-27 00:39,3678,52.81,11.50
00-0106,2,2015-12-27 06:32,2015-12-27 22:07,3118,47.47,27.06
00-0107,3,2015-12-26 21:39,2015-12-27 23:01,2674,45.96,15.70
00-0109,4,2015-12-26 00:16,2015-12-27 06:29,3320,41.01,16.49
00-0605,5,2015-12-27 00:39,2015-12-28 00:16,3837,60.95,20.40
00-0607,6,2015-12-26 23:22,2015-12-27 22:14,3243,51.29,22.59
00-0631,7,2015-12-26 23:33,2015-12-28 00:00,3127,50.12,25.36
00-0632,8,2015-12-26 22:14,2015-12-27 21:53,2560,36.52,20.16
00-0634,9,2015-12-27 00:19,2015-12-28 00:23,3256,47.58,26.11
00-0709,10,2015-12-26 23:14,2015-12-27 22:51,3043,46.94,14.33
00-0713,11,2015-12-26 00:23,2015-12-27 07:57,4046,56.80,18.00
00-0713,12,2015-12-27 07:57,2015-12-27 23:00,3734,62.67,41.31
00-0717,13,2015-12-26 20:15,2015-12-28 00:20,3010,48.52,24.09
00-0730,14,2015-12-26 20:11,2015-12-27 22:55,2856,48.05,15.21
00-0741,15,2015-12-27 00:26,2015-12-27 22:21,3114,40.73,12.02
00-0742,16,2015-12-25 21:57,2015-12-27 21:19,3497,57.99,13.79
00-0747,17,2015-12-24 23:06,2015-12-27 22:53,3915,57.47,8.06
00-0748,18,2015-12-26 23:45,2015-12-27 23:14,3062,50.79,21.15
00-0749,19,2015-12-27 00:21,2015-12-27 23:59,4304,70.59,29.48
00-0753,20,2015-12-26 21:50,2015-12-27 22:05,3019,45.41,23.71
00-0766,21,2015-12-26 20:03,2015-12-27 20:05,3472,55.36,21.64
00-0768,22,2015-12-27 00:23,2015-12-28 07:42,3874,62.20,13.36
00-0771,23,2015-12-25 14:21,1899-12-30 18:39,0,0.00,-999
00-0771,24,2015-12-27 09:08,2015-12-27 09:09,-999,-999,0.00
00-0771,25,2015-12-27 09:09,2015-12-27 09:09,-999,-999,-999
00-0771,26,2015-12-27 09:09,2015-12-27 09:09,-999,-999,-999
00-0771,27,2015-12-27 09:09,2015-12-27 09:10,-999,-999,0.00
00-0771,28,2015-12-27 09:10,2015-12-27 22:28,3387,45.42,29.57
00-0774,29,2015-12-27 00:34,2015-12-27 20:04,3582,54.40,23.08
00-0779,30,2015-12-26 00:05,2015-12-27 06:40,3336,52.25,17.28
00-0779,31,2015-12-27 07:58,2015-12-27 22:29,3018,51.93,28.70
00-0781,32,2015-12-25 18:49,2015-12-27 06:30,3259,50.14,15.13
00-0781,33,2015-12-27 06:30,2015-12-27 21:33,3630,49.01,36.88
00-0787,34,2015-12-24 23:13,2015-12-27 09:34,4217,54.28,11.31
00-0787,35,2015-12-27 09:34,2015-12-28 09:25,3205,52.47,20.61
00-0788,36,2015-12-27 00:12,2015-12-27 23:40,3426,58.61,27.27
00-0790,37,2015-12-25 23:48,2015-12-27 20:47,3984,51.41,8.63
00-0806,38,2015-12-26 23:34,2015-12-27 23:13,2552,38.66,18.96
00-0809,39,2015-12-26 08:21,2015-12-27 05:58,4500,66.69,36.16
00-0809,40,2015-12-27 05:57,2015-12-27 23:02,3637,55.30,28.68
00-0811,41,2015-12-26 22:09,2015-12-27 21:11,4341,67.39,10.56
00-0813,42,2015-12-26 22:23,2015-12-27 23:51,3602,50.08,25.20
00-0815,43,2015-12-26 21:24,2015-12-27 19:10,3414,54.48,24.12
00-0817,44,2015-12-26 22:28,2015-12-28 00:43,3326,54.98,27.75
00-0818,45,2015-12-27 00:15,2015-12-28 06:14,3386,54.96,20.57
00-0819,46,2015-12-27 00:33,2015-12-28 06:15,3065,44.45,11.45
00-0823,47,2015-12-26 21:58,2015-12-27 06:56,2360,29.62,1.67
00-0823,48,2015-12-27 06:55,2015-12-27 07:03,14393,100.00,75.00
00-0824,49,2015-12-26 23:32,2015-12-27 21:33,3404,59.17,22.94
00-0825,50,2015-12-27 00:38,2015-12-28 00:05,3064,48.20,18.55
00-0827,51,2015-12-26 23:11,2015-12-27 21:50,2945,47.92,20.60
00-0829,52,2015-12-26 23:17,2015-12-27 23:07,2727,48.90,13.15
00-0834,53,2000-03-21 12:50,1899-12-30 12:34,4921,57.45,-999
00-0838,54,2015-12-26 23:25,2015-12-28 00:44,3075,49.81,18.37
00-0839,55,2015-12-26 22:27,2015-12-27 20:14,3105,49.22,16.14
00-0845,56,2015-12-26 23:57,2015-12-28 00:29,3355,55.76,25.48
00-0846,57,2015-12-26 01:37,2015-12-27 05:52,4216,53.06,31.45
00-0847,58,2015-12-26 00:30,2015-12-27 08:37,2855,41.63,20.76
00-0847,59,2015-12-27 08:36,2015-12-28 00:18,3538,52.88,34.39
00-0848,60,2015-12-26 23:24,2015-12-27 17:44,3006,50.80,21.64
00-0849,61,2015-12-26 21:49,2015-12-27 21:55,3237,48.42,22.68
00-0851,62,2015-12-26 22:43,2015-12-27 21:14,3546,58.71,28.50
00-0852,63,2015-12-27 07:14,2015-12-27 07:14,-999,-999,-999
00-0852,64,2015-12-22 09:16,2015-12-27 07:18,548387,0.00,0.00
00-0852,65,2015-12-27 07:14,2015-12-27 21:01,2738,47.57,22.25
00-0854,66,2015-12-26 22:56,2015-12-27 22:03,4419,67.44,28.33
00-0855,67,2015-12-26 23:09,2015-12-27 23:13,3113,51.68,17.80
00-0856,68,2015-12-26 00:42,2015-12-27 08:16,3948,55.01,21.22
00-0856,69,2015-12-27 08:15,2015-12-28 06:23,3523,54.73,28.01
00-0857,70,2015-12-27 00:05,2015-12-27 20:28,2930,49.14,22.49
00-0859,71,2015-12-25 23:15,2015-12-27 22:02,4485,54.18,30.78
00-0865,72,2015-12-26 23:31,2015-12-28 00:24,4147,62.33,22.57
00-0868,73,2015-12-25 23:56,2015-12-27 08:01,6185,47.73,22.86
00-0868,74,2015-12-27 08:01,2015-12-27 22:00,4474,69.68,49.23
00-0876,75,2015-12-26 21:47,2015-12-27 23:48,3002,50.37,22.17
00-0106,1,2015-12-23 23:17,2015-12-25 00:24,3539,51.10,15.79
00-0107,2,2015-12-23 23:59,2015-12-24 23:03,2545,44.17,18.50
00-0109,3,2015-12-23 23:41,2015-12-25 00:53,2794,39.59,17.72
00-0601,4,2015-12-23 22:31,2015-12-24 22:42,1826,30.59,18.75
00-0605,5,2015-12-24 01:16,2015-12-25 00:21,3456,51.92,21.01
00-0607,6,2015-12-21 21:48,2015-12-24 07:27,4604,59.82,25.73
00-0607,7,2015-12-24 07:27,2015-12-24 23:29,2518,40.16,29.83
00-0613,8,2015-12-24 00:37,2015-12-25 00:53,3056,58.16,15.38
00-0613,9,2015-12-24 00:37,2015-12-25 00:53,3056,58.16,15.38
00-0631,10,2015-12-24 00:00,2015-12-24 23:46,4281,58.34,26.02
00-0632,11,2015-12-22 22:01,2015-12-24 10:43,4017,51.10,11.72
00-0632,12,2015-12-24 10:43,2015-12-25 02:05,3117,49.14,32.54
00-0634,13,2015-12-24 00:06,2015-12-25 00:15,3570,54.00,28.36
00-0709,14,2015-12-23 23:38,2015-12-25 00:06,3207,49.77,20.10
00-0713,15,2000-03-07 16:26,1899-12-30 09:22,4804,56.08,-999
00-0713,16,2015-12-24 09:36,2015-12-25 01:50,5121,65.48,52.05
00-0717,17,2015-12-23 21:43,2015-12-24 21:41,3936,60.85,25.80
00-0730,18,2015-12-23 22:50,2015-12-24 17:51,4064,73.65,27.34
00-0731,19,2015-12-21 21:26,2015-12-24 07:51,3886,59.77,10.30
00-0731,20,2015-12-24 07:52,2015-12-24 07:53,-999,-999,100.00
00-0731,21,2015-12-24 07:53,2015-12-24 22:28,4046,62.67,41.26
00-0741,22,2015-12-23 23:34,2015-12-24 23:54,3021,52.68,13.36
00-0742,23,2015-12-23 21:57,2015-12-24 21:45,2118,34.30,19.68
00-0747,24,2015-12-24 00:39,2015-12-24 23:06,3421,54.54,23.31
00-0748,25,2015-12-23 23:09,2015-12-24 23:00,3387,58.08,29.42
00-0749,26,2015-12-24 00:53,2015-12-25 00:56,3228,50.09,26.33
00-0753,27,2015-12-23 00:08,2015-12-24 22:30,3518,53.67,5.39
00-0764,28,2015-12-23 01:00,2015-12-24 06:57,3346,47.56,26.43
00-0764,29,2015-12-24 06:57,2015-12-24 15:26,1064,17.14,13.56
00-0766,30,2015-12-22 23:09,2015-12-24 07:54,2703,39.21,12.57
00-0768,31,2015-12-23 23:16,2015-12-24 21:53,3281,46.51,17.61
00-0771,32,2015-12-23 22:25,2015-12-24 21:18,2498,32.31,10.49
00-0774,33,2015-12-23 22:24,2015-12-25 01:06,3880,61.74,30.21
00-0779,34,2015-12-21 22:45,2015-12-24 08:17,4140,47.21,1.80
00-0781,35,2015-12-21 21:33,2015-12-24 21:58,3405,51.24,5.91
00-0787,36,2015-12-24 01:17,2015-12-24 23:13,2976,40.10,14.06
00-0788,37,2015-12-24 00:08,2015-12-24 20:20,3218,52.42,26.07
00-0790,38,2015-12-22 21:46,2015-12-24 22:38,3244,56.45,8.36
00-0805,39,2015-12-24 01:11,2015-12-25 01:30,3594,53.45,14.87
00-0806,40,2015-12-23 19:38,2015-12-24 23:52,3123,52.34,23.32
00-0811,41,2015-12-23 23:27,2015-12-24 23:55,2745,45.41,15.94
00-0813,42,2015-12-23 22:57,2015-12-24 21:55,2522,38.83,16.18
00-0815,43,2015-12-23 20:59,2015-12-24 19:46,3625,60.61,25.24
00-0817,44,2015-12-23 23:07,2015-12-24 23:48,3195,56.52,25.59
00-0818,45,2015-12-24 01:02,2015-12-25 02:12,3172,55.19,22.32
00-0819,46,2015-12-24 01:19,2015-12-25 00:58,3276,57.58,18.39
00-0823,47,2015-12-23 23:21,2015-12-24 23:14,4193,61.14,30.36
00-0824,48,2015-12-23 22:55,2015-12-24 21:05,3031,51.21,16.62
00-0825,49,2015-12-24 00:54,2015-12-24 23:01,3040,57.31,21.55
00-0826,50,2015-12-23 23:40,2015-12-25 00:37,2698,46.22,22.24
00-0827,51,2015-12-24 00:46,2015-12-24 22:44,3023,49.33,32.47
00-0829,52,2015-12-23 21:32,2015-12-24 22:23,3154,53.41,18.31
00-0834,53,2015-12-23 00:40,1899-12-30 06:23,0,0.00,-999
00-0834,54,2015-12-24 07:01,2015-12-24 23:49,6021,63.10,70.83
00-0839,55,2015-12-23 23:07,2015-12-25 00:17,3521,55.54,24.77
00-0845,56,2015-12-23 22:41,2015-12-25 00:45,2700,46.20,18.73
00-0846,57,2015-12-24 01:41,2015-12-25 01:23,3082,53.10,21.03
00-0847,58,2015-12-23 22:59,2015-12-25 00:55,3913,60.64,19.86
00-0848,59,2015-12-23 23:50,2015-12-24 21:49,3833,52.43,28.35
00-0849,60,2015-12-23 19:53,2015-12-24 17:42,2730,47.47,18.56
00-0851,61,2015-12-24 00:30,2015-12-25 00:05,3912,62.43,26.64
00-0855,62,2015-12-23 23:52,2015-12-24 22:19,2784,45.79,9.50
00-0856,63,2015-12-24 02:01,2015-12-24 22:25,3830,50.75,34.15
00-0857,64,2015-12-23 23:19,2015-12-24 19:04,2604,40.84,14.85
00-0859,65,2015-12-23 21:54,2015-12-24 20:47,3469,46.55,15.15
00-0865,66,2015-12-22 23:29,2015-12-25 00:03,1555,24.66,4.94
00-0868,67,2015-12-21 23:58,2015-12-24 19:42,2456,43.90,3.79
00-0874,68,2015-12-23 10:02,2015-12-24 10:09,3785,51.44,27.30
00-0876,69,2015-12-23 00:43,2015-12-24 08:49,3751,61.44,28.50
00-0876,70,2015-12-24 08:49,2015-12-24 23:25,3582,62.63,35.27
00-0107,1,2015-12-24 23:03,2015-12-25 18:52,6090,79.87,42.72
00-0109,2,2015-12-25 00:54,2015-12-26 00:16,2168,37.27,14.98
00-0601,3,2015-12-24 22:42,2015-12-25 23:47,2696,37.75,24.92
00-0605,4,2015-12-25 00:21,2015-12-26 00:51,5776,60.29,34.29
00-0607,5,2015-12-24 23:30,2015-12-25 22:35,2632,37.68,24.84
00-0613,6,2015-12-25 00:53,2015-12-26 00:18,3036,54.86,19.15
00-0623,7,2015-12-24 00:16,1899-12-30 06:30,0,0.00,-999
00-0623,8,2015-12-25 09:15,2015-12-26 00:44,4000,61.01,46.18
00-0634,9,2015-12-25 00:15,2015-12-26 01:19,4763,54.62,30.52
00-0709,10,2015-12-25 00:06,2015-12-26 00:09,5175,59.29,26.13
00-0713,11,2015-12-25 01:50,2015-12-26 00:23,3334,57.26,27.27
00-0730,12,2015-12-24 17:51,2015-12-25 19:08,3942,59.96,26.70
00-0742,13,2015-12-24 21:45,2015-12-25 21:57,3522,47.13,17.98
00-0748,14,2015-12-24 23:00,2015-12-26 00:07,3283,51.90,20.31
00-0749,15,2015-12-25 00:57,2015-12-25 22:40,4240,47.43,26.48
00-0761,16,2015-12-23 21:23,2015-12-25 11:04,3259,54.61,15.75
00-0766,17,2015-12-24 07:54,2015-12-25 08:24,3759,53.11,11.22
00-0766,18,2015-12-25 08:24,2015-12-25 23:59,2898,46.92,23.85
00-0768,19,2015-12-24 21:53,2015-12-26 01:31,3942,59.56,17.91
00-0771,20,2015-12-24 21:18,2015-12-25 14:21,3065,33.63,10.65
00-0774,21,2015-12-25 01:06,2015-12-26 00:45,5133,61.43,32.35
00-0779,22,2015-12-24 08:18,2015-12-25 09:15,2721,42.68,18.10
00-0779,23,2015-12-25 09:15,2015-12-26 00:05,3623,55.25,36.97
00-0781,24,2015-12-24 21:58,2015-12-25 18:49,2844,37.05,9.51
00-0788,25,2015-12-24 20:20,2015-12-26 00:43,3606,48.57,15.97
00-0790,26,2015-12-24 22:38,2015-12-25 23:48,2838,43.64,18.08
00-0805,27,2015-12-25 01:30,2015-12-26 00:25,3726,50.42,23.93
00-0806,28,2015-12-24 23:52,2015-12-25 23:29,3087,45.87,26.96
00-0811,29,2015-12-24 23:55,2015-12-25 23:24,4844,64.05,36.12
00-0813,30,2015-12-24 21:55,2015-12-25 22:13,4312,62.77,32.92
00-0815,31,2015-12-24 19:46,2015-12-25 23:54,4038,63.27,20.56
00-0817,32,2015-12-24 23:48,2015-12-25 21:19,4706,59.92,25.79
00-0818,33,2015-12-25 02:12,2015-12-25 20:45,3925,59.05,30.82
00-0819,34,2015-12-25 00:58,2015-12-26 01:24,2892,44.29,15.14
00-0823,35,2015-12-24 23:14,2015-12-25 22:23,3042,43.02,24.62
00-0824,36,2015-12-24 21:05,2015-12-25 23:52,3517,58.75,25.39
00-0825,37,2015-12-24 23:01,2015-12-25 23:00,4542,61.75,25.85
00-0826,38,2015-12-25 00:37,2015-12-25 23:53,2955,48.30,26.07
00-0827,39,2015-12-24 22:45,2015-12-25 23:37,3541,49.75,23.06
00-0829,40,2015-12-24 22:23,2015-12-25 23:28,4234,64.27,29.83
00-0834,41,2015-12-24 23:49,2015-12-26 00:22,6763,57.99,46.23
00-0839,42,2015-12-25 00:17,2015-12-25 23:25,5712,65.79,42.80
00-0845,43,2015-12-25 00:45,2015-12-26 01:54,4357,56.82,32.07
00-0846,44,2015-12-25 01:23,2015-12-26 01:36,3632,48.29,22.92
00-0847,45,2015-12-25 00:55,2015-12-26 00:30,3404,55.30,29.82
00-0848,46,2015-12-24 21:49,2015-12-25 21:18,2898,48.91,14.48
00-0851,47,2015-12-25 00:05,2015-12-25 23:39,4956,62.68,38.19
00-0854,48,2015-12-23 23:31,2015-12-25 19:21,3106,46.48,10.23
00-0855,49,2015-12-24 22:19,2015-12-25 23:50,3978,55.78,23.84
00-0856,50,2015-12-24 22:26,2015-12-26 00:42,3635,50.41,29.25
00-0857,51,2015-12-24 19:04,2015-12-25 23:45,6693,70.95,47.41
00-0859,52,2015-12-24 20:47,2015-12-25 23:15,5375,58.24,23.68
00-0865,53,2015-12-25 00:03,2015-12-25 23:09,3842,56.37,27.20
00-0868,54,2015-12-24 19:42,2015-12-25 23:56,4234,65.58,25.44
00-0874,55,2015-12-24 10:09,2015-12-25 10:20,2961,48.01,18.75
00-0874,56,2015-12-25 10:20,2015-12-26 00:19,4687,58.33,47.79
00-0876,57,2015-12-24 23:25,2015-12-26 02:17,4823,72.04,42.68
00-0106,1,2015-12-16 22:30,2015-12-20 07:56,97701,0.00,0.00
00-0107,2,2015-12-18 21:17,2015-12-20 00:02,3821,51.46,20.75
00-0109,3,2015-12-18 23:59,2015-12-20 00:41,3923,52.78,24.29
00-0601,4,2015-12-19 01:09,2015-12-20 00:49,2735,47.06,18.45
00-0605,5,2015-12-19 09:30,2015-12-20 00:19,3937,63.15,38.36
00-0607,6,2015-12-19 06:11,2015-12-19 20:08,3001,39.60,31.90
00-0613,7,2015-12-19 01:22,2015-12-20 01:13,3366,50.51,31.94
00-0623,8,2015-12-19 00:34,2015-12-20 00:37,4482,53.52,20.93
00-0631,9,2015-12-18 23:50,2015-12-19 18:55,3241,48.57,29.78
00-0632,10,2015-12-18 21:37,2015-12-20 01:11,3877,54.82,20.62
00-0634,11,2015-12-19 00:26,2015-12-20 00:27,3506,46.84,30.67
00-0709,12,2015-12-18 23:52,2015-12-19 23:05,3606,43.96,20.32
00-0713,13,2015-12-18 23:21,2015-12-20 01:40,3821,52.10,24.00
00-0717,14,2015-12-17 22:50,2015-12-19 21:33,4142,61.67,13.09
00-0730,15,2015-12-18 19:20,2015-12-19 23:09,3405,49.11,20.97
00-0731,16,2015-12-17 22:17,1899-12-30 10:25,4256,62.30,-999
00-0740,17,2015-12-18 23:02,2015-12-19 23:24,5080,73.42,26.33
00-0741,18,2015-12-19 00:50,2015-12-19 23:02,3239,51.45,19.44
00-0742,19,2015-12-19 01:07,2015-12-19 23:29,2536,42.52,17.88
00-0747,20,2015-12-19 02:00,2015-12-20 00:40,4734,54.60,31.10
00-0748,21,2015-12-19 00:19,2015-12-20 01:21,3412,55.72,21.57
00-0749,22,2015-12-19 05:59,2015-12-20 02:05,3987,54.88,30.35
00-0753,23,2015-12-18 21:50,2015-12-19 22:41,4098,59.18,23.81
00-0761,24,2015-12-18 22:06,2015-12-19 20:50,3794,51.43,26.25
00-0764,25,2015-12-19 01:03,2015-12-19 22:48,3393,47.36,34.79
00-0766,26,2015-12-18 23:30,2015-12-19 22:52,3727,51.34,23.47
00-0768,27,2015-12-19 00:31,2015-12-19 23:58,2541,38.56,19.55
00-0771,28,2015-12-19 00:22,2015-12-20 00:34,3670,54.77,22.38
00-0774,29,2015-12-18 23:04,2015-12-20 01:07,4059,64.72,30.26
00-0779,30,2015-12-19 00:05,2015-12-20 00:01,3104,47.41,18.38
00-0781,31,2015-12-18 22:09,2015-12-20 00:46,3223,36.45,16.28
00-0787,32,2015-12-19 02:01,2015-12-20 00:31,5198,67.37,31.04
00-0788,33,2015-12-19 00:44,2015-12-19 23:19,1583,24.05,10.85
00-0790,34,2015-12-18 22:34,2015-12-19 20:36,3039,40.49,17.17
00-0805,35,2015-12-19 00:21,2015-12-20 00:00,3583,57.06,18.04
00-0806,36,2015-12-19 00:10,2015-12-20 00:35,3601,52.62,34.54
00-0809,37,2015-12-18 22:32,2015-12-19 22:14,4188,62.42,20.32
00-0813,38,2015-12-18 23:33,2015-12-19 21:24,3762,51.80,24.18
00-0815,39,2015-12-18 22:02,2015-12-19 21:40,4356,59.20,32.93
00-0817,40,2015-12-18 22:41,2015-12-20 00:43,3750,51.74,27.34
00-0818,41,2015-12-19 00:52,2015-12-20 01:27,4379,51.97,28.68
00-0819,42,2015-12-19 01:01,2015-12-20 01:11,3564,54.73,23.38
00-0823,43,2015-12-18 23:27,2015-12-19 22:59,2962,46.01,19.33
00-0824,44,2015-12-18 21:54,2015-12-19 23:03,3849,52.71,23.46
00-0825,45,2015-12-18 19:25,2015-12-20 00:57,4138,53.73,23.93
00-0826,46,2015-12-18 23:40,2015-12-20 01:36,3021,46.94,26.22
00-0827,47,2015-12-19 00:20,2015-12-20 00:06,3303,46.60,23.00
00-0829,48,2015-12-18 23:26,2015-12-19 23:06,3461,50.20,30.63
00-0834,49,2015-12-19 00:48,2015-12-20 00:24,4003,55.43,29.38
00-0838,50,2015-12-19 00:42,2015-12-19 17:59,3550,52.60,36.35
00-0839,51,2015-12-19 00:01,2015-12-20 00:54,3942,57.12,28.87
